 # Iteration count, min FOS, min weight (kg), max deflection (m)
           6
   1    0.217921E+01    0.110955E+03    0.787191E-01
   2    0.111068E+01    0.410453E+02    0.154450E+00
   3    0.139145E+01    0.500915E+02    0.112405E+00
   4    0.147209E+01    0.528172E+02    0.103752E+00
   5    0.149297E+01    0.536731E+02    0.101609E+00
   6    0.149824E+01    0.540246E+02    0.101002E+00
